Tarih,Açılış Fiyatı,En Yüksek Fiyat,En Düşük Fiyat,Kapanış Fiyatı,Düzeltme Kapanış Fiyatı
"Apr 25, 2023",1995.7,1999.1,1982.3,1994.0,1994.0
"Apr 24, 2023",1981.3,1989.8,1977.4,1989.1,1989.1
"Apr 21, 2023",1996.2,1996.2,1974.1,1979.5,1979.5
"Apr 20, 2023",1998.0,2007.6,1998.0,2007.6,2007.6
"Apr 19, 2023",2005.7,2006.4,1969.8,1995.2,1995.2
"Apr 18, 2023",1996.9,2007.4,1996.9,2007.4,2007.4
"Apr 17, 2023",2002.7,2007.6,1983.2,1994.2,1994.2
"Apr 14, 2023",2041.0,2047.8,1995.0,2002.2,2002.2
"Apr 13, 2023",2015.6,2048.6,2015.6,2041.3,2041.3
"Apr 12, 2023",2005.2,2025.7,2005.2,2010.9,2010.9
"Apr 11, 2023",1991.4,2006.5,1991.4,2004.8,2004.8
"Apr 10, 2023",2000.0,2006.6,1984.0,1989.1,1989.1
"Apr 6, 2023",2022.2,2023.3,2005.0,2011.9,2011.9
"Apr 5, 2023",2022.1,2033.8,2013.6,2020.9,2020.9
"Apr 4, 2023",1984.6,2027.1,1979.0,2022.2,2022.2
"Apr 3, 2023",1968.1,1991.7,1950.0,1983.9,1983.9
"Mar 31, 2023",1981.3,1986.8,1968.0,1969.0,1969.0
"Mar 30, 2023",1965.9,1984.4,1954.9,1980.3,1980.3
"Mar 29, 2023",1966.1,1966.1,1966.1,1966.1,1966.1
"Mar 28, 2023",1972.4,1972.4,1972.4,1972.4,1972.4
"Mar 27, 2023",1957.2,1957.2,1952.4,1952.4,1952.4
"Mar 24, 2023",1991.7,1995.4,1982.1,1982.1,1982.1
"Mar 23, 2023",1990.5,1994.6,1990.5,1993.8,1993.8
"Mar 22, 2023",1946.8,1974.0,1946.8,1946.8,1946.8
"Mar 21, 2023",1973.8,1973.8,1938.0,1938.0,1938.0
"Mar 20, 2023",1988.3,2003.9,1968.9,1979.2,1979.2
"Mar 17, 2023",1946.0,1985.1,1946.0,1969.8,1969.8
"Mar 16, 2023",1909.9,1931.7,1909.9,1919.0,1919.0
"Mar 15, 2023",1903.9,1926.6,1898.5,1926.6,1926.6
"Mar 14, 2023",1912.2,1912.2,1901.1,1906.2,1906.2
"Mar 13, 2023",1890.8,1913.1,1875.1,1911.7,1911.7
"Mar 10, 2023",1852.3,1868.5,1852.0,1862.0,1862.0
"Mar 9, 2023",1816.4,1829.3,1815.6,1829.3,1829.3
"Mar 8, 2023",1811.6,1812.9,1811.5,1812.7,1812.7
"Mar 7, 2023",1840.9,1840.9,1813.9,1813.9,1813.9
"Mar 6, 2023",1853.3,1853.8,1844.2,1847.9,1847.9
"Mar 3, 2023",1837.3,1855.4,1837.3,1847.7,1847.7
"Mar 2, 2023",1830.0,1836.3,1830.0,1833.5,1833.5
"Mar 1, 2023",1827.1,1841.7,1827.1,1837.7,1837.7
"Feb 28, 2023",1808.1,1830.0,1808.1,1828.9,1828.9
"Feb 27, 2023",1811.6,1817.5,1808.9,1817.0,1817.0
"Feb 24, 2023",1808.8,1808.8,1808.8,1808.8,1808.8
"Feb 23, 2023",1826.4,1827.5,1818.0,1818.0,1818.0
"Feb 22, 2023",1835.7,1836.2,1825.1,1832.0,1832.0
"Feb 21, 2023",1842.6,1843.0,1833.0,1833.0,1833.0
"Feb 17, 2023",1827.4,1842.2,1818.4,1840.4,1840.4
"Feb 16, 2023",1838.6,1843.7,1827.2,1842.0,1842.0
"Feb 15, 2023",1842.0,1842.0,1828.2,1834.2,1834.2
"Feb 14, 2023",1854.1,1862.0,1846.2,1854.0,1854.0
"Feb 13, 2023",1859.0,1861.0,1850.0,1851.9,1851.9
"Feb 10, 2023",1861.6,1863.5,1852.4,1862.8,1862.8
"Feb 9, 2023",1875.3,1884.6,1859.8,1866.2,1866.2
"Feb 8, 2023",1872.1,1880.4,1872.1,1877.4,1877.4
"Feb 7, 2023",1870.0,1875.7,1868.0,1871.7,1871.7
"Feb 6, 2023",1865.6,1880.0,1863.4,1866.2,1866.2
"Feb 3, 2023",1912.4,1917.0,1861.5,1862.9,1862.9
"Feb 2, 2023",1952.3,1959.1,1911.3,1916.3,1916.3
"Feb 1, 2023",1927.2,1955.0,1922.0,1927.8,1927.8
"Jan 31, 2023",1923.0,1930.4,1900.6,1929.5,1929.5
"Jan 30, 2023",1928.3,1933.6,1920.3,1922.9,1922.9
"Jan 27, 2023",1928.6,1928.6,1928.6,1928.6,1928.6
"Jan 26, 2023",1936.6,1937.1,1927.1,1929.1,1929.1
"Jan 25, 2023",1941.2,1941.2,1939.8,1941.2,1941.2
"Jan 24, 2023",1931.8,1936.8,1931.8,1933.9,1933.9
"Jan 23, 2023",1926.5,1927.1,1915.0,1927.1,1927.1
"Jan 20, 2023",1922.1,1928.5,1921.4,1926.4,1926.4
"Jan 19, 2023",1922.1,1931.8,1922.1,1922.1,1922.1
"Jan 18, 2023",1911.1,1911.1,1903.1,1904.4,1904.4
"Jan 17, 2023",1920.1,1920.1,1905.2,1907.2,1907.2
"Jan 13, 2023",1899.0,1920.9,1898.3,1918.4,1918.4
"Jan 12, 2023",1877.2,1897.4,1877.2,1895.5,1895.5
"Jan 11, 2023",1873.1,1877.8,1873.1,1874.6,1874.6
"Jan 10, 2023",1877.8,1878.1,1871.6,1871.6,1871.6
"Jan 9, 2023",1867.0,1880.0,1867.0,1872.7,1872.7
"Jan 6, 2023",1838.4,1868.2,1835.3,1864.2,1864.2
"Jan 5, 2023",1855.2,1855.2,1834.8,1834.8,1834.8
"Jan 4, 2023",1845.6,1859.1,1845.6,1852.8,1852.8
"Jan 3, 2023",1836.2,1839.7,1836.2,1839.7,1839.7
"Dec 30, 2022",1817.0,1822.3,1816.8,1819.7,1819.7
"Dec 29, 2022",1805.8,1819.5,1805.8,1819.5,1819.5
"Dec 28, 2022",1803.2,1807.9,1803.1,1807.9,1807.9
"Dec 27, 2022",1803.4,1826.3,1803.4,1814.8,1814.8
"Dec 23, 2022",1794.3,1802.8,1794.1,1795.9,1795.9
"Dec 22, 2022",1818.1,1818.1,1785.0,1787.0,1787.0
"Dec 21, 2022",1817.4,1821.4,1814.4,1815.9,1815.9
"Dec 20, 2022",1786.5,1821.4,1786.5,1815.9,1815.9
"Dec 19, 2022",1791.6,1796.3,1785.6,1787.7,1787.7
"Dec 16, 2022",1777.9,1791.4,1777.9,1790.0,1790.0
"Dec 15, 2022",1801.0,1801.0,1774.8,1777.2,1777.2
"Dec 14, 2022",1810.8,1812.8,1797.9,1807.5,1807.5
"Dec 13, 2022",1780.7,1819.8,1780.5,1813.9,1813.9
"Dec 12, 2022",1787.3,1793.9,1777.7,1780.5,1780.5
"Dec 9, 2022",1794.9,1804.3,1791.1,1798.1,1798.1
"Dec 8, 2022",1782.0,1790.9,1782.0,1788.7,1788.7
"Dec 7, 2022",1769.3,1790.3,1769.3,1785.5,1785.5
"Dec 6, 2022",1768.6,1779.4,1767.9,1769.3,1769.3
"Dec 5, 2022",1795.7,1808.0,1764.3,1767.4,1767.4
"Dec 2, 2022",1802.0,1802.3,1779.4,1795.9,1795.9
"Dec 1, 2022",1768.7,1803.7,1768.7,1801.1,1801.1
"Nov 30, 2022",1748.1,1769.4,1745.1,1746.0,1746.0
"Nov 29, 2022",1739.5,1758.2,1737.9,1748.4,1748.4
"Nov 28, 2022",1741.3,1741.3,1740.1,1740.1,1740.1
"Nov 25, 2022",1753.0,1757.9,1749.2,1753.3,1753.3
"Nov 23, 2022",1736.5,1750.9,1736.5,1744.9,1744.9
"Nov 22, 2022",1741.7,1741.7,1738.3,1738.3,1738.3
"Nov 21, 2022",1739.0,1744.9,1736.1,1737.4,1737.4
"Nov 18, 2022",1763.3,1763.3,1747.6,1751.9,1751.9
"Nov 17, 2022",1763.0,1763.0,1756.0,1760.8,1760.8
"Nov 16, 2022",1776.6,1778.9,1773.0,1773.0,1773.0
"Nov 15, 2022",1770.8,1773.8,1769.9,1773.8,1773.8
"Nov 14, 2022",1762.0,1773.6,1761.6,1773.6,1773.6
"Nov 11, 2022",1763.8,1766.0,1757.6,1766.0,1766.0
"Nov 10, 2022",1708.2,1750.3,1708.2,1750.3,1750.3
"Nov 9, 2022",1707.4,1720.2,1706.0,1710.1,1710.1
"Nov 8, 2022",1703.2,1712.1,1703.2,1712.1,1712.1
"Nov 7, 2022",1676.9,1677.9,1672.9,1676.5,1676.5
"Nov 4, 2022",1630.2,1674.5,1629.0,1672.5,1672.5
"Nov 3, 2022",1629.2,1629.2,1615.1,1627.3,1627.3
"Nov 2, 2022",1650.8,1664.7,1634.0,1645.7,1645.7
"Nov 1, 2022",1630.8,1653.7,1630.8,1645.0,1645.0
"Oct 31, 2022",1641.8,1641.8,1633.4,1635.9,1635.9
"Oct 28, 2022",1661.0,1661.0,1638.7,1639.6,1639.6
"Oct 27, 2022",1660.7,1660.7,1660.7,1660.7,1660.7
"Oct 26, 2022",1649.8,1667.0,1649.8,1664.0,1664.0
"Oct 25, 2022",1648.2,1652.8,1637.3,1652.8,1652.8
"Oct 24, 2022",1662.7,1662.7,1648.7,1648.7,1648.7
"Oct 21, 2022",1634.1,1653.9,1634.1,1651.0,1651.0
"Oct 20, 2022",1622.8,1641.4,1622.8,1630.8,1630.8
"Oct 19, 2022",1637.5,1637.5,1627.5,1627.5,1627.5
"Oct 18, 2022",1651.4,1655.2,1649.0,1649.0,1649.0
"Oct 17, 2022",1650.2,1657.0,1646.8,1657.0,1657.0
"Oct 14, 2022",1665.3,1667.0,1640.0,1641.7,1641.7
"Oct 13, 2022",1675.2,1675.3,1641.5,1670.0,1670.0
"Oct 12, 2022",1668.0,1672.7,1668.0,1670.3,1670.3
"Oct 11, 2022",1661.8,1678.7,1661.0,1678.7,1678.7
"Oct 10, 2022",1693.4,1693.4,1667.0,1667.3,1667.3
"Oct 7, 2022",1710.1,1710.1,1693.7,1700.5,1700.5
"Oct 6, 2022",1721.0,1723.3,1709.1,1711.7,1711.7
"Oct 5, 2022",1724.1,1726.6,1703.0,1711.4,1711.4
"Oct 4, 2022",1701.2,1728.0,1696.0,1721.1,1721.1
"Oct 3, 2022",1667.2,1700.0,1661.9,1692.9,1692.9
"Sep 30, 2022",1661.7,1672.7,1658.0,1662.4,1662.4
"Sep 29, 2022",1657.0,1662.6,1640.0,1658.5,1658.5
"Sep 28, 2022",1620.4,1660.4,1620.4,1660.4,1660.4
"Sep 27, 2022",1632.2,1636.6,1626.7,1626.7,1626.7
"Sep 26, 2022",1623.3,1623.3,1623.3,1623.3,1623.3
"Sep 23, 2022",1667.0,1667.0,1645.3,1645.3,1645.3
"Sep 22, 2022",1668.3,1670.8,1668.3,1670.8,1670.8
"Sep 21, 2022",1665.5,1680.1,1664.6,1664.6,1664.6
"Sep 20, 2022",1659.7,1659.7,1659.7,1659.7,1659.7
"Sep 19, 2022",1661.8,1669.4,1658.5,1666.2,1666.2
"Sep 16, 2022",1660.4,1674.9,1651.7,1671.7,1671.7
"Sep 15, 2022",1685.5,1686.0,1662.3,1665.4,1665.4
"Sep 14, 2022",1698.7,1701.8,1696.5,1696.5,1696.5
"Sep 13, 2022",1720.5,1720.5,1697.3,1705.0,1705.0
"Sep 12, 2022",1727.4,1728.1,1727.4,1728.1,1728.1
"Sep 9, 2022",1719.2,1720.0,1712.8,1716.2,1716.2
"Sep 8, 2022",1718.2,1718.2,1705.3,1708.0,1708.0
"Sep 7, 2022",1694.8,1715.3,1694.7,1715.3,1715.3
"Sep 6, 2022",1709.7,1717.4,1699.7,1700.4,1700.4
"Sep 2, 2022",1703.4,1715.7,1703.1,1709.8,1709.8
"Sep 1, 2022",1707.9,1707.9,1693.9,1696.6,1696.6
"Aug 31, 2022",1718.3,1720.9,1708.5,1712.8,1712.8
"Aug 30, 2022",1736.4,1739.0,1720.7,1723.2,1723.2
"Aug 29, 2022",1732.4,1741.2,1732.1,1736.6,1736.6
"Aug 26, 2022",1754.0,1755.0,1736.1,1736.1,1736.1
"Aug 25, 2022",1761.6,1761.8,1755.0,1757.7,1757.7
"Aug 24, 2022",1745.0,1751.8,1743.6,1747.8,1747.8
"Aug 23, 2022",1738.0,1748.9,1731.9,1746.8,1746.8
"Aug 22, 2022",1740.5,1740.5,1726.5,1734.0,1734.0
"Aug 19, 2022",1753.7,1754.3,1747.5,1747.6,1747.6
"Aug 18, 2022",1762.9,1762.9,1753.4,1755.3,1755.3
"Aug 17, 2022",1769.7,1769.7,1760.0,1760.3,1760.3
"Aug 16, 2022",1777.4,1777.4,1771.4,1773.2,1773.2
"Aug 15, 2022",1799.0,1799.0,1774.7,1781.4,1781.4
"Aug 12, 2022",1786.3,1800.4,1784.3,1798.6,1798.6
"Aug 11, 2022",1794.3,1794.3,1785.7,1789.7,1789.7
"Aug 10, 2022",1804.4,1804.9,1787.8,1795.6,1795.6
"Aug 9, 2022",1790.0,1796.1,1789.0,1794.0,1794.0
"Aug 8, 2022",1771.8,1786.8,1771.8,1786.8,1786.8
"Aug 5, 2022",1791.2,1791.4,1764.2,1772.9,1772.9
"Aug 4, 2022",1769.4,1792.1,1767.7,1788.5,1788.5
"Aug 3, 2022",1756.7,1770.5,1753.0,1758.0,1758.0
"Aug 2, 2022",1772.1,1786.6,1759.4,1771.1,1771.1
"Aug 1, 2022",1763.9,1772.5,1756.1,1769.0,1769.0
"Jul 29, 2022",1754.0,1765.7,1750.0,1762.9,1762.9
"Jul 28, 2022",1732.3,1755.0,1732.0,1750.3,1750.3
"Jul 27, 2022",1719.1,1719.1,1719.1,1719.1,1719.1
"Jul 26, 2022",1718.0,1718.0,1717.7,1717.7,1717.7
"Jul 25, 2022",1727.0,1732.0,1719.0,1719.0,1719.0
"Jul 22, 2022",1713.3,1735.0,1713.0,1727.1,1727.1
"Jul 21, 2022",1687.0,1715.5,1679.8,1712.7,1712.7
"Jul 20, 2022",1707.1,1708.5,1699.5,1699.5,1699.5
"Jul 19, 2022",1712.3,1714.4,1706.1,1710.0,1710.0
"Jul 18, 2022",1712.2,1712.4,1709.2,1709.2,1709.2
"Jul 15, 2022",1705.4,1709.7,1701.1,1702.4,1702.4
"Jul 14, 2022",1710.3,1710.5,1704.5,1704.5,1704.5
"Jul 13, 2022",1710.0,1734.2,1710.0,1734.2,1734.2
"Jul 12, 2022",1734.2,1735.5,1723.3,1723.3,1723.3
"Jul 11, 2022",1732.5,1736.7,1730.0,1730.0,1730.0
"Jul 8, 2022",1738.1,1749.3,1732.1,1740.6,1740.6
"Jul 7, 2022",1745.2,1745.2,1737.0,1737.9,1737.9
"Jul 6, 2022",1762.5,1768.0,1734.0,1734.9,1734.9
"Jul 5, 2022",1805.4,1805.4,1761.8,1761.8,1761.8
"Jul 1, 2022",1795.5,1806.1,1791.6,1798.9,1798.9
"Jun 30, 2022",1809.6,1817.3,1801.0,1804.1,1804.1
"Jun 29, 2022",1818.3,1830.3,1812.8,1813.7,1813.7
"Jun 28, 2022",1824.2,1826.0,1817.5,1817.5,1817.5
"Jun 27, 2022",1830.5,1830.7,1819.9,1820.9,1820.9
"Jun 24, 2022",1820.5,1826.5,1815.8,1826.5,1826.5
"Jun 23, 2022",1835.5,1841.2,1825.7,1825.7,1825.7
"Jun 22, 2022",1829.5,1842.7,1821.6,1834.3,1834.3
"Jun 21, 2022",1835.3,1838.6,1830.1,1834.6,1834.6
"Jun 17, 2022",1853.7,1853.7,1833.6,1835.6,1835.6
"Jun 16, 2022",1819.2,1850.6,1814.9,1845.7,1845.7
"Jun 15, 2022",1814.1,1839.0,1810.8,1815.3,1815.3
"Jun 14, 2022",1825.0,1825.5,1805.3,1809.5,1809.5
"Jun 13, 2022",1873.8,1873.8,1818.7,1828.0,1828.0
"Jun 10, 2022",1842.7,1875.6,1823.9,1871.5,1871.5
"Jun 9, 2022",1846.1,1850.1,1837.9,1848.8,1848.8
"Jun 8, 2022",1844.8,1855.0,1844.4,1851.9,1851.9
"Jun 7, 2022",1836.9,1851.6,1835.0,1847.5,1847.5
"Jun 6, 2022",1849.0,1854.1,1839.2,1839.2,1839.2
"Jun 3, 2022",1867.6,1871.8,1845.4,1845.4,1845.4
"Jun 2, 2022",1845.4,1868.7,1842.1,1866.5,1866.5
"Jun 1, 2022",1831.0,1847.9,1825.3,1843.3,1843.3
"May 31, 2022",1850.3,1862.1,1832.8,1842.7,1842.7
"May 27, 2022",1848.3,1860.7,1845.9,1851.3,1851.3
"May 26, 2022",1840.4,1847.4,1840.4,1847.4,1847.4
"May 25, 2022",1846.2,1846.2,1846.2,1846.2,1846.2
"May 24, 2022",1852.5,1867.0,1852.5,1865.1,1865.1
"May 23, 2022",1846.3,1863.0,1845.8,1847.8,1847.8
"May 20, 2022",1839.1,1841.8,1836.3,1841.8,1841.8
"May 19, 2022",1810.9,1841.2,1810.7,1841.2,1841.2
"May 18, 2022",1815.0,1819.7,1805.0,1815.9,1815.9
"May 17, 2022",1824.9,1828.6,1816.7,1818.2,1818.2
"May 16, 2022",1790.5,1813.5,1787.0,1813.5,1813.5
"May 13, 2022",1825.0,1825.0,1807.4,1807.4,1807.4
"May 12, 2022",1849.8,1851.9,1822.2,1823.8,1823.8
"May 11, 2022",1841.5,1852.6,1841.0,1852.6,1852.6
"May 10, 2022",1839.9,1839.9,1839.9,1839.9,1839.9
"May 9, 2022",1866.6,1867.5,1854.0,1857.1,1857.1
"May 6, 2022",1874.7,1890.3,1871.5,1881.2,1881.2
"May 5, 2022",1897.0,1904.3,1874.0,1874.0,1874.0
"May 4, 2022",1867.0,1867.0,1867.0,1867.0,1867.0
"May 3, 2022",1868.8,1868.8,1868.8,1868.8,1868.8
"May 2, 2022",1896.7,1896.8,1853.0,1861.8,1861.8
"Apr 29, 2022",1902.7,1918.2,1902.4,1909.3,1909.3
"Apr 28, 2022",1883.8,1893.0,1872.9,1888.7,1888.7
"Apr 27, 2022",1897.8,1900.6,1882.2,1885.9,1885.9
"Apr 26, 2022",1900.5,1909.1,1894.0,1901.4,1901.4
"Apr 25, 2022",1925.0,1925.0,1889.3,1893.2,1893.2
"Apr 22, 2022",1949.6,1950.4,1930.2,1931.0,1931.0
"Apr 21, 2022",1942.5,1944.9,1942.5,1944.9,1944.9
"Apr 20, 2022",1945.5,1953.6,1945.5,1952.3,1952.3
"Apr 19, 2022",1973.8,1978.3,1945.7,1955.7,1955.7
"Apr 18, 2022",1973.4,1997.1,1972.8,1982.9,1982.9
"Apr 14, 2022",1977.2,1978.7,1963.0,1970.9,1970.9
"Apr 13, 2022",1969.5,1981.0,1969.5,1981.0,1981.0
"Apr 12, 2022",1952.5,1977.1,1950.6,1972.1,1972.1
"Apr 11, 2022",1946.6,1968.4,1941.8,1944.3,1944.3
"Apr 8, 2022",1928.8,1947.7,1928.8,1941.6,1941.6
"Apr 7, 2022",1919.5,1934.8,1919.5,1933.8,1933.8
"Apr 6, 2022",1916.7,1931.8,1916.7,1918.4,1918.4
"Apr 5, 2022",1927.1,1943.5,1918.4,1922.9,1922.9
"Apr 4, 2022",1921.2,1936.1,1915.6,1929.2,1929.2
"Apr 1, 2022",1935.0,1938.0,1917.0,1919.1,1919.1
"Mar 31, 2022",1933.5,1949.9,1919.1,1949.2,1949.2
"Mar 30, 2022",1918.4,1937.0,1914.5,1933.5,1933.5
"Mar 29, 2022",1893.5,1912.0,1893.5,1912.0,1912.0
"Mar 28, 2022",1932.6,1939.6,1932.6,1939.6,1939.6
"Mar 25, 2022",1953.8,1953.8,1953.8,1953.8,1953.8
"Mar 24, 2022",1963.6,1964.0,1961.6,1961.6,1961.6
"Mar 23, 2022",1936.6,1936.6,1936.6,1936.6,1936.6
"Mar 22, 2022",1920.7,1920.7,1920.7,1920.7,1920.7
"Mar 21, 2022",1925.4,1928.6,1925.0,1928.6,1928.6
"Mar 18, 2022",1934.5,1939.3,1928.2,1928.2,1928.2
"Mar 17, 2022",1933.9,1947.2,1933.9,1942.1,1942.1
"Mar 16, 2022",1922.4,1922.4,1907.2,1908.0,1908.0
"Mar 15, 2022",1939.8,1939.9,1910.7,1928.5,1928.5
"Mar 14, 2022",1976.5,1977.7,1959.6,1959.6,1959.6
"Mar 11, 2022",1985.0,1996.0,1959.9,1982.7,1982.7
"Mar 10, 2022",1978.1,2010.5,1978.1,1998.1,1998.1
"Mar 9, 2022",2053.6,2063.0,1980.8,1985.9,1985.9
"Mar 8, 2022",1999.4,2072.0,1998.0,2040.1,2040.1
"Mar 7, 2022",1989.0,2001.1,1963.0,1993.9,1993.9
"Mar 4, 2022",1937.0,1970.9,1935.6,1965.1,1965.1
"Mar 3, 2022",1930.5,1940.3,1924.8,1934.4,1934.4
"Mar 2, 2022",1945.6,1948.2,1919.8,1920.9,1920.9
"Mar 1, 2022",1908.3,1942.4,1903.8,1942.4,1942.4
"Feb 28, 2022",1928.3,1928.4,1894.2,1899.4,1899.4
"Feb 25, 2022",1906.9,1920.0,1883.6,1886.5,1886.5
"Feb 24, 2022",1911.9,1972.5,1911.7,1925.1,1925.1
"Feb 23, 2022",1896.6,1910.6,1895.7,1909.2,1909.2
"Feb 22, 2022",1908.1,1912.0,1890.8,1906.1,1906.1
"Feb 18, 2022",1899.4,1899.4,1890.7,1898.6,1898.6
"Feb 17, 2022",1876.3,1900.7,1876.2,1900.7,1900.7
"Feb 16, 2022",1858.7,1870.2,1856.3,1870.2,1870.2
"Feb 15, 2022",1872.6,1879.7,1847.4,1854.8,1854.8
"Feb 14, 2022",1861.8,1870.6,1854.6,1868.0,1868.0
"Feb 11, 2022",1822.0,1864.8,1822.0,1840.8,1840.8
"Feb 10, 2022",1833.3,1842.1,1820.8,1836.2,1836.2
"Feb 9, 2022",1825.4,1835.2,1825.3,1835.2,1835.2
"Feb 8, 2022",1818.9,1827.6,1815.0,1826.6,1826.6
"Feb 7, 2022",1812.2,1821.3,1809.1,1820.6,1820.6
"Feb 4, 2022",1806.0,1813.7,1792.5,1806.6,1806.6
"Feb 3, 2022",1805.8,1808.1,1787.9,1803.0,1803.0
"Feb 2, 2022",1797.8,1810.1,1795.1,1809.2,1809.2
"Feb 1, 2022",1797.2,1806.1,1797.1,1800.3,1800.3
"Jan 31, 2022",1788.5,1798.5,1785.1,1795.0,1795.0
"Jan 28, 2022",1797.5,1798.4,1778.8,1784.9,1784.9
"Jan 27, 2022",1793.3,1793.3,1793.3,1793.3,1793.3
"Jan 26, 2022",1829.9,1829.9,1829.9,1829.9,1829.9
"Jan 25, 2022",1843.0,1852.7,1842.0,1852.7,1852.7
"Jan 24, 2022",1837.9,1842.1,1837.9,1841.7,1841.7
"Jan 21, 2022",1838.0,1842.4,1828.9,1831.8,1831.8
"Jan 20, 2022",1840.6,1843.0,1838.2,1842.5,1842.5
"Jan 19, 2022",1817.4,1843.1,1817.4,1843.1,1843.1
"Jan 18, 2022",1816.8,1820.1,1812.3,1812.3,1812.3
"Jan 14, 2022",1821.5,1822.0,1816.5,1816.5,1816.5
"Jan 13, 2022",1819.8,1823.0,1815.4,1821.2,1821.2
"Jan 12, 2022",1819.0,1827.2,1816.9,1827.2,1827.2
"Jan 11, 2022",1803.9,1822.5,1803.0,1818.6,1818.6
"Jan 10, 2022",1794.9,1798.7,1790.4,1798.4,1798.4
"Jan 7, 2022",1791.8,1797.0,1784.4,1797.0,1797.0
"Jan 6, 2022",1787.1,1791.3,1787.1,1788.7,1788.7
"Jan 5, 2022",1813.1,1824.6,1813.1,1824.6,1824.6
"Jan 4, 2022",1800.5,1815.3,1800.0,1814.0,1814.0
"Jan 3, 2022",1830.1,1830.1,1798.8,1799.4,1799.4
"Dec 31, 2021",1825.1,1827.8,1821.4,1827.5,1827.5
"Dec 30, 2021",1801.7,1816.0,1796.0,1812.7,1812.7
"Dec 29, 2021",1803.2,1805.1,1791.4,1805.1,1805.1
"Dec 28, 2021",1812.0,1818.0,1805.5,1810.2,1810.2
"Dec 27, 2021",1810.0,1812.1,1807.0,1808.1,1808.1
"Dec 23, 2021",1806.0,1811.2,1800.8,1811.2,1811.2
"Dec 22, 2021",1786.0,1805.2,1785.5,1801.6,1801.6
"Dec 21, 2021",1791.4,1796.5,1787.9,1787.9,1787.9
"Dec 20, 2021",1796.8,1799.8,1792.0,1793.7,1793.7
"Dec 17, 2021",1804.0,1812.9,1803.8,1803.8,1803.8
"Dec 16, 2021",1781.0,1798.1,1781.0,1796.6,1796.6
"Dec 15, 2021",1767.4,1778.7,1753.9,1762.6,1762.6
"Dec 14, 2021",1787.0,1787.0,1769.0,1770.4,1770.4
"Dec 13, 2021",1784.4,1787.1,1783.8,1786.3,1786.3
"Dec 10, 2021",1773.8,1785.4,1769.1,1782.9,1782.9
"Dec 9, 2021",1783.5,1783.5,1771.8,1774.6,1774.6
"Dec 8, 2021",1789.9,1789.9,1779.0,1783.4,1783.4
"Dec 7, 2021",1779.5,1786.1,1772.3,1782.6,1782.6
"Dec 6, 2021",1780.2,1783.0,1777.2,1777.5,1777.5
"Dec 3, 2021",1767.5,1785.1,1766.5,1782.0,1782.0
"Dec 2, 2021",1780.9,1780.9,1760.6,1760.7,1760.7
"Dec 1, 2021",1774.8,1790.5,1772.3,1781.6,1781.6
"Nov 30, 2021",1783.9,1808.1,1768.7,1773.6,1773.6
"Nov 29, 2021",1791.7,1798.9,1779.1,1782.3,1782.3
"Nov 26, 2021",1791.1,1791.4,1785.3,1785.3,1785.3
"Nov 24, 2021",1793.0,1793.0,1781.4,1784.1,1784.1
"Nov 23, 2021",1795.5,1795.5,1783.5,1783.5,1783.5
"Nov 22, 2021",1841.6,1841.6,1805.7,1806.0,1806.0
"Nov 19, 2021",1851.2,1851.2,1851.2,1851.2,1851.2
"Nov 18, 2021",1861.0,1861.0,1861.0,1861.0,1861.0
"Nov 17, 2021",1862.6,1869.7,1862.6,1869.7,1869.7
"Nov 16, 2021",1853.6,1853.6,1853.6,1853.6,1853.6
"Nov 15, 2021",1864.5,1866.9,1864.5,1866.1,1866.1
"Nov 12, 2021",1860.8,1867.9,1847.6,1867.9,1867.9
"Nov 11, 2021",1853.9,1866.5,1853.9,1863.2,1863.2
"Nov 10, 2021",1825.8,1865.0,1824.9,1847.6,1847.6
"Nov 9, 2021",1826.1,1832.7,1820.7,1830.2,1830.2
"Nov 8, 2021",1817.0,1827.4,1816.9,1827.4,1827.4
"Nov 5, 2021",1794.9,1817.1,1794.9,1816.4,1816.4
"Nov 4, 2021",1776.6,1798.2,1776.2,1793.0,1793.0
"Nov 3, 2021",1768.0,1768.0,1761.8,1763.6,1763.6
"Nov 2, 2021",1790.5,1795.5,1787.7,1788.7,1788.7
"Nov 1, 2021",1787.5,1795.1,1786.7,1795.1,1795.1
"Oct 29, 2021",1793.1,1797.0,1774.6,1783.0,1783.0
"Oct 28, 2021",1795.5,1807.3,1795.5,1801.6,1801.6
"Oct 27, 2021",1791.5,1798.1,1791.5,1797.9,1797.9
"Oct 26, 2021",1808.8,1808.8,1788.6,1792.7,1792.7
"Oct 25, 2021",1794.3,1809.0,1794.0,1806.0,1806.0
"Oct 22, 2021",1787.1,1806.9,1784.0,1795.5,1795.5
"Oct 21, 2021",1782.0,1785.7,1781.0,1781.2,1781.2
"Oct 20, 2021",1774.6,1785.6,1774.0,1784.1,1784.1
"Oct 19, 2021",1777.6,1785.0,1767.5,1769.7,1769.7
"Oct 18, 2021",1761.6,1770.1,1759.5,1764.8,1764.8
"Oct 15, 2021",1794.5,1795.4,1766.6,1767.2,1767.2
"Oct 14, 2021",1792.2,1799.9,1792.0,1796.7,1796.7
"Oct 13, 2021",1760.8,1794.5,1760.8,1793.7,1793.7
"Oct 12, 2021",1751.9,1768.0,1749.8,1758.3,1758.3
"Oct 11, 2021",1756.6,1757.8,1752.2,1754.6,1754.6
"Oct 8, 2021",1757.0,1780.0,1754.2,1756.3,1756.3
